,cm_TN,cm_TP,cm_FN,cm_FP,pr,rec,acc,thres
4968,41963,968,297,66617,0.014322704742176518,0.7652173913043478,0.3908325367563385,0.066975385
4969,41955,968,297,66625,0.0143210095719971,0.7652173913043478,0.3907597068596659,0.06697321
4970,41953,968,297,66627,0.014320585842148088,0.7652173913043478,0.39074149938549774,0.06697297
4971,41949,968,297,66631,0.014319738457669493,0.7652173913043478,0.39070508443716145,0.066972256
4972,41947,968,297,66633,0.014319314803035457,0.7652173913043478,0.3906868769629933,0.06697121
4973,41936,968,297,66644,0.014316985150564988,0.7652173913043478,0.3905867358550685,0.066967875
4974,41936,969,296,66644,0.014331563456731694,0.7660079051383399,0.3905958395921526,0.066967756
4975,41934,969,296,66646,0.01433113954004289,0.7660079051383399,0.3905776321179844,0.06696761
4976,41932,969,296,66648,0.014330715648431608,0.7660079051383399,0.39055942464381627,0.06696725
4977,41917,969,296,66663,0.014327537260468417,0.7660079051383399,0.3904228685875552,0.06696376
4978,41915,969,296,66665,0.014327113581926251,0.7660079051383399,0.39040466111338706,0.06696364
4979,41914,969,296,66666,0.014326901752051452,0.7660079051383399,0.390395557376303,0.06696299
4980,41912,969,296,66668,0.014326478111093041,0.7660079051383399,0.39037734990213485,0.06696284
4981,41882,969,296,66698,0.014320126501839892,0.7660079051383399,0.3901042377896126,0.066954315
4982,41882,970,295,66698,0.014334692912454927,0.766798418972332,0.3901133415266967,0.06695405
4983,41867,970,295,66713,0.01433151603800068,0.766798418972332,0.3899767854704356,0.06694761
4984,41865,970,295,66715,0.014331092561128758,0.766798418972332,0.3899585779962675,0.06694743
4985,41859,970,295,66721,0.014329822280657694,0.766798418972332,0.389903955573763,0.066945404
4986,41857,970,295,66723,0.014329398903874847,0.766798418972332,0.38988574809959486,0.06694493
4987,41849,970,295,66731,0.014327705646888525,0.766798418972332,0.3898129182029223,0.066942394
4988,41847,970,295,66733,0.014327282395167127,0.766798418972332,0.38979471072875416,0.06694195
4989,41825,970,295,66755,0.014322628276116647,0.766798418972332,0.38959442851290454,0.06693357
4990,41825,971,294,66755,0.014337182175235507,0.7675889328063241,0.3896035322499886,0.06693345
4991,41816,971,294,66764,0.014335277183140179,0.7675889328063241,0.389521598616232,0.06693068
4992,41814,971,294,66766,0.014334853920309433,0.7675889328063241,0.38950339114206384,0.06693047
4993,41808,971,294,66772,0.01433358428177081,0.7675889328063241,0.38944876871955936,0.06692916
4994,41806,971,294,66774,0.014333161118901764,0.7675889328063241,0.3894305612453912,0.06692901
4995,41766,971,294,66814,0.0143247031054068,0.7675889328063241,0.38906641176202833,0.066915095
4996,41764,971,294,66816,0.014324280466756163,0.7675889328063241,0.3890482042878602,0.06691477
4997,41742,971,294,66838,0.01431963308705334,0.7675889328063241,0.3888479220720106,0.06690869
4998,41740,971,294,66840,0.014319210747518839,0.7675889328063241,0.38882971459784244,0.06690848
4999,41739,971,294,66841,0.01431899958709373,0.7675889328063241,0.38882061086075836,0.06690836
5000,41737,971,294,66843,0.014318577284926417,0.7675889328063241,0.3888024033865902,0.06690782
5001,41735,971,294,66845,0.014318155007667806,0.7675889328063241,0.388784195912422,0.06690666
5002,41733,971,294,66847,0.014317732755315699,0.7675889328063241,0.3887659884382539,0.06690514
5003,41706,971,294,66874,0.014312034785172083,0.7675889328063241,0.3885201875369839,0.06689641
5004,41704,971,294,66876,0.014311612893716744,0.7675889328063241,0.3885019800628158,0.06689632
5005,41692,971,294,66888,0.014309082067227634,0.7675889328063241,0.38839273521780693,0.06689209
5006,41690,971,294,66890,0.014308660349832747,0.7675889328063241,0.3883745277436388,0.06689206
5007,41658,971,294,66922,0.014301916250570751,0.7675889328063241,0.3880832081569484,0.06688243
5008,41656,971,294,66924,0.01430149495544591,0.7675889328063241,0.38806500068278027,0.066881895
5009,41655,971,294,66925,0.014301284317190998,0.7675889328063241,0.3880558969456962,0.066881806
5010,41653,971,294,66927,0.014300863059294825,0.7675889328063241,0.38803768947152806,0.06688163
5011,41645,971,294,66935,0.014299178275851913,0.7675889328063241,0.3879648595748555,0.066878915
5012,41643,971,294,66937,0.014298757142015669,0.7675889328063241,0.38794665210068735,0.066878736
5013,41639,971,294,66941,0.014297914948757215,0.7675889328063241,0.38791023715235107,0.06687713
5014,41639,972,293,66941,0.014312429137278577,0.7683794466403162,0.38791934088943514,0.06687656
5015,41636,972,293,66944,0.014311796925613993,0.7683794466403162,0.38789202967818287,0.066875964
5016,41634,972,293,66946,0.014311375482199122,0.7683794466403162,0.38787382220401473,0.066875726
5017,41626,972,293,66954,0.014309689956717605,0.7683794466403162,0.38780099230734216,0.06687346
5018,41624,972,293,66956,0.014309268637380756,0.7683794466403162,0.387782784833174,0.06687325
5019,41611,972,293,66969,0.014306530666313419,0.7683794466403162,0.38766443625108105,0.06686929
5020,41609,972,293,66971,0.01430610953299089,0.7683794466403162,0.3876462287769129,0.06686917
5021,41608,972,293,66972,0.014305898975626986,0.7683794466403162,0.38763712503982883,0.06686911
5022,41606,972,293,66974,0.014305477879492538,0.7683794466403162,0.3876189175656607,0.06686905
5023,41601,972,293,66979,0.014304425247604892,0.7683794466403162,0.38757339888024034,0.06686732
5024,41599,972,293,66981,0.014304004238223478,0.7683794466403162,0.3875551914060722,0.06686702
5025,41591,972,293,66989,0.014302320448492518,0.7683794466403162,0.38748236150939963,0.066863865
5026,41589,972,293,66991,0.014301899562997513,0.7683794466403162,0.3874641540352315,0.06686333
5027,41574,972,293,67006,0.014298743711200683,0.7683794466403162,0.3873275979789704,0.06685823
5028,41571,972,293,67009,0.014298112707962518,0.7683794466403162,0.38730028676771816,0.066857904
5029,41568,972,293,67012,0.014297481760414215,0.7683794466403162,0.38727297555646595,0.06685728
5030,41566,972,293,67014,0.014297061159650517,0.7683794466403162,0.3872547680822978,0.06685695
5031,41565,972,293,67015,0.0142968508685484,0.7683794466403162,0.38724566434521374,0.066856325
5032,41565,973,292,67015,0.014311349061599105,0.7691699604743083,0.3872547680822978,0.06685594
5033,41560,973,292,67020,0.014310296648184373,0.7691699604743083,0.3872092493968774,0.066854835
5034,41558,973,292,67022,0.014309875726156334,0.7691699604743083,0.38719104192270926,0.066854656
5035,41552,973,292,67028,0.014308613108630755,0.7691699604743083,0.38713641950020483,0.06685209
5036,41550,973,292,67030,0.014308192285634458,0.7691699604743083,0.3871182120260367,0.066851646
5037,41543,973,292,67037,0.014306719600058814,0.7691699604743083,0.3870544858664482,0.06684899
5038,41540,973,292,67040,0.014306088541896403,0.7691699604743083,0.387027174655196,0.066848695
5039,41534,973,292,67046,0.014304826592569724,0.7691699604743083,0.3869725522326915,0.066847295
5040,41532,973,292,67048,0.014304405992267094,0.7691699604743083,0.38695434475852336,0.06684682
5041,41527,973,292,67053,0.014303354599711875,0.7691699604743083,0.386908826073103,0.066845685
5042,41525,973,292,67055,0.014302934085964603,0.7691699604743083,0.38689061859893487,0.06684548
5043,41516,973,292,67064,0.014301042080044681,0.7691699604743083,0.38680868496517823,0.06684196
5044,41514,973,292,67066,0.014300621702258999,0.7691699604743083,0.3867904774910101,0.06684145
5045,41510,973,292,67070,0.014299781020825067,0.7691699604743083,0.38675406254267375,0.06684047
5046,41508,973,292,67072,0.014299360717172459,0.7691699604743083,0.3867358550685056,0.066839814
5047,41497,973,292,67083,0.014297049488656401,0.7691699604743083,0.38663571396058083,0.06683585
5048,41495,973,292,67085,0.0142966293455582,0.7691699604743083,0.3866175064864127,0.06683558
5049,41465,973,292,67115,0.01429033016096816,0.7691699604743083,0.3863443943738905,0.066826254
5050,41463,973,292,67117,0.014289910412689087,0.7691699604743083,0.3863261868997223,0.06682581
5051,41445,973,292,67135,0.014286133787513948,0.7691699604743083,0.38616231963220904,0.066821456
5052,41443,973,292,67137,0.014285714285714285,0.7691699604743083,0.3861441121580409,0.06682041
5053,41434,973,292,67146,0.014283826832454969,0.7691699604743083,0.3860621785242842,0.06681654
5054,41432,973,292,67148,0.014283407466126451,0.7691699604743083,0.38604397105011606,0.06681636
5055,41413,973,292,67167,0.01427942471382448,0.7691699604743083,0.38587100004551866,0.0668087
5056,41411,973,292,67169,0.014279005605940536,0.7691699604743083,0.3858527925713505,0.06680867
5057,41404,973,292,67176,0.014277538922067822,0.7691699604743083,0.385789066411762,0.06680709
5058,41402,973,292,67178,0.01427711992487271,0.7691699604743083,0.3857708589375939,0.066806704
5059,41400,973,292,67180,0.01427670095226916,0.7691699604743083,0.38575265146342574,0.06680626
5060,41398,973,292,67182,0.014276282004255007,0.7691699604743083,0.3857344439892576,0.06680566
5061,41387,973,292,67193,0.014273978229615937,0.7691699604743083,0.38563430288133277,0.066801906
5062,41384,973,292,67196,0.014273350056477284,0.7691699604743083,0.38560699167008056,0.0668017
5063,41380,973,292,67200,0.01427251257829346,0.7691699604743083,0.3855705767217443,0.066800416
5064,41378,973,292,67202,0.014272093876054272,0.7691699604743083,0.38555236924757613,0.066800386
5065,41367,973,292,67213,0.014269791452790895,0.7691699604743083,0.38545222813965135,0.06679696
5066,41365,973,292,67215,0.014269372910189477,0.7691699604743083,0.38543402066548316,0.0667969
5067,41348,973,292,67232,0.014265816289128362,0.7691699604743083,0.38527925713505395,0.06679201
5068,41346,973,292,67234,0.014265397979679505,0.7691699604743083,0.3852610496608858,0.06679198
5069,41327,973,292,67253,0.01426142526309618,0.7691699604743083,0.3850880786562884,0.06678522
5070,41325,973,292,67255,0.014261007211115671,0.7691699604743083,0.38506987118212027,0.06678501
5071,41290,973,292,67290,0.014253695266835622,0.7691699604743083,0.3847512403841777,0.066776216
5072,41290,974,291,67290,0.014268135474041954,0.7699604743083004,0.38476034412126175,0.06677553
5073,41264,974,291,67316,0.014262703177624835,0.7699604743083004,0.38452364695707586,0.06676757
5074,41264,975,290,67316,0.014277137543746614,0.7707509881422925,0.38453275069415993,0.066767186
5075,41245,975,290,67335,0.01427316644707949,0.7707509881422925,0.3843597796895626,0.066761345
5076,41243,975,290,67337,0.014272748565405785,0.7707509881422925,0.38434157221539444,0.06676087
5077,41242,975,290,67338,0.014272539633744676,0.7707509881422925,0.3843324684783104,0.06676057
5078,41242,976,289,67338,0.014286968996106215,0.7715415019762846,0.38434157221539444,0.06676018
5079,41239,976,289,67341,0.014286341613361243,0.7715415019762846,0.3843142610041422,0.06675935
5080,41237,976,289,67343,0.014285923388808384,0.7715415019762846,0.38429605352997404,0.06675917
5081,41182,976,289,67398,0.014274431801561998,0.7715415019762846,0.38379534799035003,0.066744
5082,41180,976,289,67400,0.014274014274014275,0.7715415019762846,0.3837771405161819,0.066743016
5083,41170,976,289,67410,0.014271927002602871,0.7715415019762846,0.3836861031453412,0.06673965
5084,41166,976,289,67414,0.014271092264951017,0.7715415019762846,0.38364968819700485,0.06673926
5085,41165,976,289,67415,0.014270883595794768,0.7715415019762846,0.3836405844599208,0.06673902
5086,41163,976,289,67417,0.014270466275788457,0.7715415019762846,0.38362237698575263,0.066738814
5087,41138,976,289,67442,0.014265251834312608,0.7715415019762846,0.3833947835586508,0.06673288
5088,41136,976,289,67444,0.014264834843612979,0.7715415019762846,0.38337657608448267,0.066732764
5089,41090,976,289,67490,0.01425525078140975,0.7715415019762846,0.3829578041786153,0.066717684
5090,41088,976,289,67492,0.014254834375182567,0.7715415019762846,0.38293959670444716,0.06671694
5091,41052,976,289,67528,0.014247343220833819,0.7715415019762846,0.38261186216942056,0.06670633
5092,41049,976,289,67531,0.01424671931335484,0.7715415019762846,0.38258455095816835,0.06670609
5093,41042,976,289,67538,0.014245263741717022,0.7715415019762846,0.3825208247985798,0.066704065
5094,41039,976,289,67541,0.014244640016346307,0.7715415019762846,0.3824935135873276,0.066703886
5095,41038,976,289,67542,0.014244432120026854,0.7715415019762846,0.3824844098502435,0.06670326
5096,41034,976,289,67546,0.014243600595429205,0.7715415019762846,0.38244799490190723,0.0667029
5097,41014,976,289,67566,0.014239444428233784,0.7715415019762846,0.38226592016022576,0.06669822
5098,41014,977,288,67566,0.01425382606538961,0.7723320158102767,0.38227502389730983,0.06669778
5099,41008,977,288,67572,0.014252578447533882,0.7723320158102767,0.3822204014748054,0.066696405
5100,41006,977,288,67574,0.014252162623448236,0.7723320158102767,0.38220219400063726,0.06669626
5101,41001,977,288,67579,0.014251123169379777,0.7723320158102767,0.3821566753152169,0.06669322
5102,41000,978,287,67580,0.014265293620000584,0.7731225296442688,0.3821566753152169,0.066692114
5103,40963,978,287,67617,0.014257598950360814,0.7731225296442688,0.3818198370431062,0.06667781
5104,40961,978,287,67619,0.014257183258743094,0.7731225296442688,0.38180162956893804,0.06667742
5105,40943,978,287,67637,0.014253443124681192,0.7731225296442688,0.3816377623014247,0.06667268
5106,40941,978,287,67639,0.014253027675357419,0.7731225296442688,0.38161955482725657,0.066672415
5107,40929,978,287,67651,0.014250535487913272,0.7731225296442688,0.3815103099822477,0.066669196
5108,40927,978,287,67653,0.01425012020806924,0.7731225296442688,0.3814921025080796,0.06666893
5109,40921,978,287,67659,0.01424887451374623,0.7731225296442688,0.38143748008557515,0.06666666
5110,40921,979,286,67659,0.014263236108278213,0.7739130434782608,0.3814465838226592,0.06666663
5111,40918,979,286,67662,0.014262612724173599,0.7739130434782608,0.38141927261140696,0.06666553
5112,40918,980,285,67662,0.014276973281664287,0.7747035573122529,0.3814283763484911,0.06666544
5113,40916,980,285,67664,0.01427655731018006,0.7747035573122529,0.3814101688743229,0.06666505
5114,40879,980,285,67701,0.014268866207539203,0.7747035573122529,0.3810733306022122,0.066652894
5115,40877,980,285,67703,0.01426845070832666,0.7747035573122529,0.38105512312804407,0.066652685
5116,40873,980,285,67707,0.014267619782491593,0.7747035573122529,0.3810187081797078,0.06665167
5117,40871,980,285,67709,0.01426720435586484,0.7747035573122529,0.38100050070553965,0.066651344
5118,40861,980,285,67719,0.014265127585554375,0.7747035573122529,0.3809094633346989,0.066648066
5119,40859,980,285,67721,0.014264712304042153,0.7747035573122529,0.38089125586053074,0.06664774
5120,40847,980,285,67733,0.014262221122640549,0.7747035573122529,0.3807820110155219,0.06664419
5121,40845,980,285,67735,0.014261806010332534,0.7747035573122529,0.38076380354135375,0.06664404
5122,40825,980,285,67755,0.014257656215901651,0.7747035573122529,0.3805817287996723,0.06663871
5123,40823,980,285,67757,0.014257241369277099,0.7747035573122529,0.38056352132550414,0.06663865
5124,40816,980,285,67764,0.01425578959618294,0.7747035573122529,0.3804997951659156,0.06663561
5125,40814,980,285,67766,0.014255374858173566,0.7747035573122529,0.38048158769174745,0.06663522
5126,40813,980,285,67767,0.014255167498218105,0.7747035573122529,0.3804724839546634,0.06663513
5127,40811,980,285,67769,0.014254752796404311,0.7747035573122529,0.38045427648049523,0.066634566
5128,40808,980,285,67772,0.014254130788922504,0.7747035573122529,0.380426965269243,0.06663433
5129,40806,980,285,67774,0.01425371614742415,0.7747035573122529,0.3804087577950749,0.06663409
5130,40781,980,285,67799,0.014248535163349278,0.7747035573122529,0.38018116436797306,0.066627115
5131,40779,980,285,67801,0.014248120847327024,0.7747035573122529,0.3801629568938049,0.06662688
5132,40770,980,285,67810,0.014246256723360953,0.7747035573122529,0.3800810232600482,0.06662238
5133,40767,980,285,67813,0.014245635457095925,0.7747035573122529,0.380053712048796,0.0666219
5134,40762,980,285,67818,0.014244600133724817,0.7747035573122529,0.38000819336337566,0.06661901
5135,40760,980,285,67820,0.014244186046511629,0.7747035573122529,0.3799899858892075,0.06661889
5136,40716,980,285,67864,0.014235082214862587,0.7747035573122529,0.3795894214575083,0.06660706
5137,40714,980,285,67866,0.014234668680823868,0.7747035573122529,0.37957121398334015,0.06660694
5138,40712,980,285,67868,0.014234255170811063,0.7747035573122529,0.379553006509172,0.066606194
5139,40710,980,285,67870,0.014233841684822076,0.7747035573122529,0.37953479903500387,0.066606075
5140,40710,981,284,67870,0.014248159068132635,0.775494071146245,0.37954390277208794,0.066605926
5141,40705,981,284,67875,0.014247124433600558,0.775494071146245,0.3794983840866676,0.06660515
5142,40705,982,283,67875,0.014261440376432316,0.7762845849802371,0.37950748782375165,0.066605
5143,40690,982,283,67890,0.01425833430131258,0.7762845849802371,0.37937093176749054,0.06659889
5144,40688,982,283,67892,0.014257920260185266,0.7762845849802371,0.3793527242933224,0.06659868
5145,40684,982,283,67896,0.014257092250065334,0.7762845849802371,0.3793163093449861,0.066597104
5146,40682,982,283,67898,0.014256678281068524,0.7762845849802371,0.37929810187081797,0.066596955
5147,40671,982,283,67909,0.014254401881232672,0.7762845849802371,0.3791979607628932,0.06659114
5148,40669,982,283,67911,0.014253988068453979,0.7762845849802371,0.379179753288725,0.066590965
5149,40635,982,283,67945,0.01424695692544286,0.7762845849802371,0.37887022622786654,0.06658065
5150,40633,982,283,67947,0.014246543544806976,0.7762845849802371,0.3788520187536984,0.066580415
5151,40585,982,283,67995,0.014236629601171405,0.7762845849802371,0.3784150393736629,0.06656611
5152,40583,982,283,67997,0.014236216819611765,0.7762845849802371,0.37839683189949475,0.06656566
5153,40582,983,282,67998,0.014250300807468723,0.7770750988142292,0.37839683189949475,0.06656563
5154,40580,983,282,68000,0.014249887653479842,0.7770750988142292,0.3783786244253266,0.066565335
5155,40556,983,282,68024,0.01424493167359833,0.7770750988142292,0.37816013473530885,0.066557765
5156,40556,984,281,68024,0.014259216322745188,0.7778656126482213,0.3781692384723929,0.06655735
5157,40546,984,281,68034,0.014257150308615144,0.7778656126482213,0.3780782011015522,0.06655508
5158,40544,984,281,68036,0.014256737177629673,0.7778656126482213,0.378059993627384,0.06655499
5159,40541,984,281,68039,0.014256117526042044,0.7778656126482213,0.3780326824161318,0.06655452
5160,40539,984,281,68041,0.014255704454907642,0.7778656126482213,0.37801447494196366,0.06655437
5161,40528,984,281,68052,0.014253432991482705,0.7778656126482213,0.3779143338340389,0.06655148
5162,40526,984,281,68054,0.014253020075900229,0.7778656126482213,0.37789612635987074,0.06655145
5163,40520,984,281,68060,0.014251781472684086,0.7778656126482213,0.37784150393736626,0.066550165
5164,40520,985,280,68060,0.014266058367731189,0.7786561264822134,0.3778506076744504,0.066550076
5165,40509,985,280,68071,0.014263785912882299,0.7786561264822134,0.37775046656652556,0.06654659
5166,40507,985,280,68073,0.014263372817052334,0.7786561264822134,0.3777322590923574,0.06654629
5167,40472,985,280,68108,0.014256147511325316,0.7786561264822134,0.3774136282944149,0.06653491
5168,40470,985,280,68110,0.014255734857804472,0.7786561264822134,0.3773954208202467,0.06653473
5169,40463,985,280,68117,0.014254290758588754,0.7786561264822134,0.3773316946606582,0.066533625
5170,40461,985,280,68119,0.014253878212549202,0.7786561264822134,0.37731348718649005,0.06653297
5171,40451,985,280,68129,0.014251815840495414,0.7786561264822134,0.37722244981564934,0.0665282
5172,40449,985,280,68131,0.01425140343769894,0.7786561264822134,0.3772042423414812,0.066527486
5173,40447,985,280,68133,0.014250991058769062,0.7786561264822134,0.37718603486731306,0.06652579
5174,40445,985,280,68135,0.014250578703703705,0.7786561264822134,0.37716782739314486,0.06652567
5175,40439,985,280,68141,0.014249341781674044,0.7786561264822134,0.37711320497064044,0.06652266
5176,40437,985,280,68143,0.01424892952204606,0.7786561264822134,0.3770949974964723,0.06652236
5177,40430,985,280,68150,0.014247486801186085,0.7786561264822134,0.3770312713368838,0.066518724
5178,40430,986,279,68150,0.014261744966442953,0.7794466403162056,0.37704037507396787,0.066518664
5179,40429,986,279,68151,0.01426153868406208,0.7794466403162056,0.3770312713368838,0.06651816
5180,40427,986,279,68153,0.014261126137201869,0.7794466403162056,0.37701306386271566,0.06651783
5181,40410,986,279,68170,0.014257620452310717,0.7794466403162056,0.3768583003322864,0.06651226
5182,40408,986,279,68172,0.0142572081321033,0.7794466403162056,0.37684009285811826,0.06651157
5183,40366,986,279,68214,0.014248554913294798,0.7794466403162056,0.3764577359005872,0.06649816
5184,40364,986,279,68216,0.014248143117250946,0.7794466403162056,0.37643952842641903,0.06649727
5185,40358,986,279,68222,0.01424690787192232,0.7794466403162056,0.3763849060039146,0.066493124
5186,40356,986,279,68224,0.014246496171073545,0.7794466403162056,0.37636669852974647,0.066492975
5187,40349,986,279,68231,0.014245055405463976,0.7794466403162056,0.376302972370158,0.066490114
5188,40347,986,279,68233,0.014244643811670206,0.7794466403162056,0.3762847648959898,0.066490054
5189,40343,986,279,68237,0.014243820695433599,0.7794466403162056,0.3762483499476535,0.06648779
5190,40341,986,279,68239,0.014243409172986637,0.7794466403162056,0.37623014247348535,0.06648767
5191,40315,986,279,68265,0.014238061544237629,0.7794466403162056,0.37599344530929946,0.06647736
5192,40313,986,279,68267,0.014237650354497278,0.7794466403162056,0.3759752378351313,0.06647664
5193,40307,986,279,68273,0.0142364169277639,0.7794466403162056,0.3759206154126269,0.06647563
5194,40305,986,279,68275,0.014236005833008476,0.7794466403162056,0.37590240793845875,0.06647527
5195,40298,986,279,68282,0.014234567188312064,0.7794466403162056,0.37583868177887025,0.06647366
5196,40296,986,279,68284,0.014234156200375343,0.7794466403162056,0.37582047430470206,0.06647354
5197,40284,986,279,68296,0.014231690771051644,0.7794466403162056,0.3757112294596932,0.06646839
5198,40282,986,279,68298,0.01423127994919462,0.7794466403162056,0.37569302198552507,0.06646812
5199,40275,986,279,68305,0.014229842259456496,0.7794466403162056,0.37562929582593657,0.06646618
5200,40273,986,279,68307,0.014229431544311836,0.7794466403162056,0.3756110883517684,0.066465795
5201,40269,986,279,68311,0.0142286101851451,0.7794466403162056,0.3755746734034321,0.06646353
5202,40267,986,279,68313,0.01422819954111892,0.7794466403162056,0.37555646592926395,0.06646326
5203,40264,986,279,68316,0.01422758361952036,0.7794466403162056,0.37552915471801174,0.06646234
5204,40262,986,279,68318,0.01422717303474547,0.7794466403162056,0.3755109472438436,0.06646213
5205,40255,986,279,68325,0.014225736174633175,0.7794466403162056,0.3754472210842551,0.066459656
5206,40253,986,279,68327,0.014225325696478294,0.7794466403162056,0.37542901361008696,0.06645948
5207,40239,986,279,68341,0.014222453012534799,0.7794466403162056,0.3753015612909099,0.06645587
5208,40237,986,279,68343,0.014222042723824085,0.7794466403162056,0.37528335381674177,0.06645569
5209,40232,986,279,68348,0.014221017105604753,0.7794466403162056,0.3752378351313214,0.06645432
5210,40230,986,279,68350,0.014220606899734626,0.7794466403162056,0.3752196276571533,0.06645414
5211,40221,986,279,68359,0.014218761266133103,0.7794466403162056,0.3751376940233966,0.06645143
5212,40219,986,279,68361,0.014218351190390355,0.7794466403162056,0.37511948654922844,0.06645128
5213,40215,986,279,68365,0.01421753110986143,0.7794466403162056,0.37508307160089216,0.066450864
5214,40213,986,279,68367,0.014217121105071158,0.7794466403162056,0.375064864126724,0.066450626
5215,40210,986,279,68370,0.014216506142222736,0.7794466403162056,0.3750375529154718,0.066449314
5216,40206,986,279,68374,0.014215686274509804,0.7794466403162056,0.3750011379671355,0.06644884
5217,40184,986,279,68396,0.014211178691879739,0.7794466403162056,0.3748008557512859,0.06644267
5218,40182,986,279,68398,0.014210769053384066,0.7794466403162056,0.37478264827711777,0.0664424
5219,40178,986,279,68402,0.014209949847235833,0.7794466403162056,0.3747462333287815,0.06644145
5220,40174,986,279,68406,0.014209130735531473,0.7794466403162056,0.37470981838044515,0.0664413
5221,40165,986,279,68415,0.014207288079422486,0.7794466403162056,0.3746278847466885,0.066437304
5222,40163,986,279,68417,0.014206878665187384,0.7794466403162056,0.37460967727252037,0.0664368
5223,40146,986,279,68434,0.014203399596658024,0.7794466403162056,0.3744549137420911,0.066432476
5224,40144,986,279,68436,0.014202990406499381,0.7794466403162056,0.37443670626792297,0.06643242
5225,40136,986,279,68444,0.014201353881607374,0.7794466403162056,0.3743638763712504,0.06643051
5226,40132,986,279,68448,0.01420053576057839,0.7794466403162056,0.3743274614229141,0.06643015
5227,40126,986,279,68454,0.014199308755760368,0.7794466403162056,0.37427283900040964,0.06642869
5228,40123,986,279,68457,0.014198695332862924,0.7794466403162056,0.37424552778915743,0.06642857
5229,40114,986,279,68466,0.014196855382134424,0.7794466403162056,0.3741635941554008,0.0664255
5230,40112,986,279,68468,0.014196446568952113,0.7794466403162056,0.37414538668123265,0.066425025
5231,40110,986,279,68470,0.014196037779313522,0.7794466403162056,0.3741271792070645,0.066424966
5232,40108,986,279,68472,0.01419562901321662,0.7794466403162056,0.37410897173289637,0.06642428
5233,40094,986,279,68486,0.014192768309534776,0.7794466403162056,0.3739815194137193,0.06641883
5234,40092,986,279,68488,0.01419235973169819,0.7794466403162056,0.3739633119395512,0.066417634
5235,40077,986,279,68503,0.014189296147591705,0.7794466403162056,0.3738267558832901,0.06641427
5236,40076,987,278,68504,0.014203278122346778,0.7802371541501977,0.3738267558832901,0.06641379
5237,40072,987,278,68508,0.014202460608676883,0.7802371541501977,0.3737903409349538,0.06641278
5238,40070,987,278,68510,0.014202051887131818,0.7802371541501977,0.37377213346078564,0.06641266
5239,40040,987,278,68540,0.014195923885684698,0.7802371541501977,0.37349902134826346,0.06640363
5240,40038,987,278,68542,0.014195515540278158,0.7802371541501977,0.3734808138740953,0.06640345
5241,39981,987,278,68599,0.014183887563590377,0.7802371541501977,0.3729619008603032,0.06639019
5242,39977,987,278,68603,0.014183072280500073,0.7802371541501977,0.37292548591196684,0.06638965
5243,39974,987,278,68606,0.014182460879686175,0.7802371541501977,0.3728981747007146,0.066388905
5244,39972,987,278,68608,0.014182053308427329,0.7802371541501977,0.3728799672265465,0.06638846
5245,39966,987,278,68614,0.014180830735190586,0.7802371541501977,0.37282534480404206,0.0663864
5246,39964,987,278,68616,0.014180423257618206,0.7802371541501977,0.3728071373298739,0.06638628
5247,39961,987,278,68619,0.014179812085165071,0.7802371541501977,0.3727798261186217,0.06638551
5248,39958,987,278,68622,0.014179200965392406,0.7802371541501977,0.3727525149073695,0.06638545
5249,39942,987,278,68638,0.014175942549371634,0.7802371541501977,0.3726068551140243,0.06638175
5250,39940,987,278,68640,0.014175535352664914,0.7802371541501977,0.37258864763985616,0.06638166
5251,39937,987,278,68643,0.014174924601464885,0.7802371541501977,0.37256133642860395,0.06638065
5252,39935,987,278,68645,0.014174517463235295,0.7802371541501977,0.3725431289544358,0.066379756
5253,39931,987,278,68649,0.014173703256936067,0.7802371541501977,0.3725067140060995,0.06637874
5254,39929,987,278,68651,0.014173296188862403,0.7802371541501977,0.3724885065319314,0.06637859
5255,39913,987,278,68667,0.01417004048582996,0.7802371541501977,0.3723428467385862,0.066373676
5256,39911,987,278,68669,0.014169633628115309,0.7802371541501977,0.37232463926441806,0.06637275
5257,39898,987,278,68682,0.014166989622357146,0.7802371541501977,0.3722062906823251,0.06637016
5258,39898,988,277,68682,0.01418113965838955,0.7810276679841898,0.37221539441940915,0.06636971
5259,39894,988,277,68686,0.014180325515974396,0.7810276679841898,0.37217897947107287,0.066367656
5260,39892,988,277,68688,0.014179918479820886,0.7810276679841898,0.3721607719969047,0.066367626
5261,39892,989,276,68688,0.014194066908736026,0.7818181818181819,0.3721698757339888,0.06636742
5262,39883,989,276,68697,0.014192233734179032,0.7818181818181819,0.37208794210023216,0.06636569
5263,39881,989,276,68699,0.014191826426357478,0.7818181818181819,0.372069734626064,0.06636527
5264,39874,989,276,68706,0.014190401033072673,0.7818181818181819,0.37200600846647547,0.066363335
5265,39872,989,276,68708,0.014189993830437465,0.7818181818181819,0.3719878009923073,0.06636289
5266,39863,989,276,68717,0.014188161707743953,0.7818181818181819,0.3719058673585507,0.06636068
5267,39863,990,275,68717,0.014202303929304086,0.782608695652174,0.37191497109563476,0.066360116
5268,39848,990,275,68732,0.01419924844381974,0.782608695652174,0.37177841503937364,0.0663549
5269,39846,990,275,68734,0.01419884114508634,0.782608695652174,0.3717602075652055,0.06635451
5270,39826,990,275,68754,0.01419476944253269,0.782608695652174,0.37157813282352403,0.066348106
5271,39824,990,275,68756,0.014194362400711152,0.782608695652174,0.3715599253493559,0.066348076
